CODEASSU;CODEINTE;CODECATE;PRIMENETTE;PRIMETOTALE
11192;2118;401;24672.0;35191.0
12538;2118;401;77462.0;98143.0
13777;2118;401;19761.0;29335.0
9845;2118;401;15493.0;24245.0
21235;2118;401;15493.0;24245.0
9872;2118;401;15493.0;24245.0
12234;2118;401;15493.0;24245.0
21238;2118;401;98802.0;123592.0
11665;2118;401;19761.0;29335.0
21380;2118;401;68632.0;87614.0
25214;2118;405;10600.0;17814.0
14403;2118;401;66566.0;85150.0
20143;2118;401;23249.0;33494.0
21090;2118;401;15493.0;24245.0
20297;2118;402;23929.0;34305.0
24455;2118;405;10600.0;17814.0
9358;2118;401;39521.0;52900.0
9187;2118;401;13993.0;22456.0
21245;2118;401;18261.0;27546.0
9480;2118;401;15493.0;24245.0
25254;2118;401;19761.0;29335.0
10856;2118;401;59281.0;76462.0
8168;2118;402;23697.0;34029.0
26704;2118;401;30985.0;42720.0
10193;2118;401;63170.0;81100.0
14876;2118;401;15493.0;24245.0
25392;2118;401;30985.0;42720.0
9447;2118;402;112746.0;140220.0
12597;2118;402;25569.0;36261.0
12031;2118;402;129447.0;160136.0
10165;2118;401;59773.0;77049.0
21054;2118;401;30985.0;42720.0
25546;2118;401;23249.0;33494.0
12807;2118;401;15493.0;24245.0
23984;2118;401;30985.0;42720.0
12655;2118;401;15493.0;24245.0
25550;2118;401;15493.0;24245.0
10338;2118;401;30985.0;42720.0
20297;2118;403;278229.0;337558.0
18028;2118;401;112458.0;139877.0
21144;2118;401;15493.0;24245.0
9132;2118;401;30985.0;42720.0
8644;2118;401;19761.0;29335.0
24137;2118;401;15493.0;24245.0
12545;2118;405;10600.0;17814.0
9726;2118;401;114715.0;142568.0
26632;2118;401;15493.0;24245.0
8552;2118;401;30985.0;42720.0
24237;2118;401;75424.0;95713.0
25622;2118;401;30985.0;42720.0
9358;2118;401;40721.0;54331.0
25702;2118;401;19761.0;29335.0
21384;2118;401;20661.0;29812.0
24400;2118;402;25192.0;35811.0
14806;2118;402;16974.0;26013.0
21407;2118;402;23929.0;34305.0
21106;2118;401;15493.0;24245.0
11503;2118;401;24749.0;35283.0
24415;2118;405;10600.0;17814.0
21355;2118;401;15085.0;23759.0
21044;2118;401;15493.0;24245.0
24688;2118;401;19829.0;29416.0
12590;2118;401;19761.0;29335.0
8955;2118;401;15493.0;24245.0
8251;2118;401;15493.0;24245.0
9352;2118;401;46477.0;61193.0
10423;2118;401;15493.0;24245.0
11719;2118;401;62490.0;80289.0
12262;2118;402;111869.0;139174.0
11870;2118;401;70460.0;89794.0
14148;2118;401;88165.0;110907.0
11033;2118;401;30985.0;42720.0
9926;2118;401;15493.0;24245.0
21412;2118;401;15493.0;24245.0
21296;2118;401;15493.0;24245.0
11859;2118;402;129412.0;160094.0
14388;2118;401;15493.0;24245.0
10044;2118;401;89938.0;113021.0
21117;2118;401;15493.0;24245.0
14531;2118;405;10600.0;17814.0
14406;2118;405;10600.0;17814.0
9062;2118;401;59773.0;77049.0
11648;2118;401;89938.0;113021.0
8341;2118;402;30630.0;42297.0
13033;2118;402;108031.0;134597.0
26071;2118;401;19761.0;29335.0
10745;2118;401;15493.0;24245.0
10780;2118;401;61811.0;79479.0
17162;2118;410;15911.0;24744.0
9560;2118;401;15493.0;24245.0
13974;2118;401;19761.0;29335.0
9263;2118;401;15493.0;24245.0
15053;2118;401;70670.0;90044.0
12327;2118;401;59773.0;77049.0
12212;2118;401;15493.0;24245.0
11812;2118;401;15493.0;24245.0
13672;2118;401;65915.0;84374.0
25839;2118;401;15493.0;24245.0
17513;2118;401;12833.0;21074.0
20354;2118;401;15493.0;24245.0
26183;2118;401;15493.0;24245.0
26145;2118;401;77462.0;98143.0
20297;2118;403;57315.0;74118.0
12755;2118;403;50396.0;65868.0
20297;2118;403;57315.0;74118.0
10309;2118;401;63170.0;81100.0
8173;2118;401;19761.0;29335.0
24579;2118;405;10600.0;17814.0
25869;2118;401;69962.0;89199.0
25778;2118;401;96143.0;120421.0
26629;2118;401;15493.0;24245.0
21575;2118;401;15493.0;24245.0
12478;2118;401;19761.0;29335.0
11921;2118;401;39521.0;52900.0
11018;2118;401;15493.0;24245.0
8074;2118;401;15493.0;24245.0
26265;2118;405;10600.0;17814.0
13830;2118;401;15493.0;24245.0
9541;2231;401;103245.0;127698.0
8604;2231;401;19054.0;27300.0
9541;2231;401;104537.0;129239.0
9415;2231;400;78202.0;358501.0
11457;2231;400;93245.0;400976.0
8890;2231;400;156979.0;3256050.0
13618;2231;401;88481.0;110092.0
9541;2231;401;171225.0;208764.0
8948;2231;401;81397.0;101644.0
11100;2231;401;25653.0;35169.0
11457;2231;400;78260.0;97903.0
13850;2231;401;18499.0;26638.0
8986;2231;401;78377.0;98043.0
11370;2231;401;88202.0;109759.0
9541;2231;401;174807.0;213036.0
10987;2231;402;109091.0;134669.0
9428;2231;401;42770.0;55581.0
12771;2231;401;63789.0;80646.0
8467;2231;402;175919.0;214362.0
8663;2231;402;122527.0;150692.0
8178;2231;400;-16421.0;-20948.0
8178;2231;400;107472.0;424443.0
8467;2231;402;117727.0;144968.0
15029;2231;402;26202.0;35824.0
8467;2231;401;57406.0;73035.0
10351;2231;401;73202.0;91871.0
12291;2231;401;90747.0;112794.0
9326;2231;402;71208.0;89494.0
11353;2231;401;62372.0;78957.0
9131;2231;401;14175.0;21482.0
10454;2231;401;66629.0;84034.0
12366;2231;401;81289.0;101515.0
14594;2231;401;66629.0;84034.0
14264;2231;401;78622.0;98335.0
10813;2231;401;19999.0;28427.0
8055;2231;401;88897.0;110588.0
8178;2231;400;79552.0;2922742.0
14334;2231;401;63789.0;80646.0
11954;2231;401;70446.0;88585.0
8178;2231;400;113569.0;140010.0
8178;2231;400;260176.0;311261.0
13242;2231;401;121668.0;149667.0
8178;2231;400;79795.0;99734.0
8966;2231;401;14175.0;21482.0
12907;2231;405;11061.0;17768.0
8178;2231;400;96558.0;119724.0
10127;2231;401;18499.0;26638.0
8427;2231;401;23512.0;32617.0
8767;2231;401;88202.0;109759.0
11036;2231;401;42526.0;55290.0
8962;2231;402;30017.0;40373.0
13266;2231;405;11061.0;17768.0
8467;2231;401;120021.0;147703.0
13568;2231;401;81397.0;101644.0
8087;2231;405;11061.0;17768.0
12017;2231;401;-12703.0;-15148.0
8976;2231;401;55498.0;70759.0
14835;2231;401;-30580.0;-36466.0
8345;2231;401;73415.0;92125.0
10629;2231;401;83247.0;103850.0
15008;2231;401;65702.0;82927.0
9987;2231;402;95555.0;118527.0
8207;2231;401;17722.0;25712.0
14901;2231;401;18499.0;26638.0
8087;2231;405;11061.0;17768.0
12709;2231;401;69872.0;87901.0
9705;2231;401;28351.0;38387.0
8087;2231;405;11061.0;17768.0
8467;2231;405;11061.0;17768.0
8087;2231;405;11061.0;17768.0
8087;2231;405;11061.0;17768.0
8087;2231;403;261293.0;316170.0
8178;2231;400;111536.0;137585.0
8467;2231;403;229213.0;277915.0
12232;2231;401;71289.0;89590.0
8467;2231;405;11061.0;17768.0
10382;2231;405;11061.0;17768.0
8467;2231;402;117363.0;144534.0
10511;2231;401;73202.0;91871.0
14481;2231;405;11061.0;17768.0
11327;2231;401;71289.0;89590.0
8467;2231;405;11061.0;17768.0
8467;2231;405;11061.0;17768.0
9061;2231;402;26202.0;35824.0
13459;2231;401;93245.0;115773.0
11606;2231;401;18499.0;26638.0
9840;2231;401;73202.0;91871.0
14486;2231;405;11061.0;17768.0
10886;2231;401;73202.0;91871.0
9817;2231;401;18499.0;26638.0
9817;2231;401;17719.0;25708.0
11824;2231;401;73415.0;92125.0
14618;2231;401;73202.0;91871.0
8178;2231;400;259181.0;313652.0
14917;2231;401;70877.0;89099.0
12720;2231;401;92497.0;114881.0
11409;2231;401;73202.0;91871.0
11888;2231;401;115796.0;142665.0
8178;2231;400;88481.0;110092.0
13133;2231;401;93245.0;115773.0
8087;2231;405;11061.0;17768.0
8087;2231;405;11061.0;17768.0
10382;2231;405;11061.0;17768.0
8094;2231;402;24242.0;33487.0
13100;2231;405;11061.0;17768.0
13527;2231;405;11061.0;17768.0
10108;2231;401;66820.0;84261.0
10300;2231;401;18499.0;26638.0
12781;2231;401;69872.0;87901.0
8755;2231;402;24242.0;33487.0
8978;2231;401;14600.0;21989.0
14236;2231;402;104546.0;129249.0
14523;2231;405;14864.0;22303.0
9591;2231;401;98204.0;121686.0
14496;2231;405;11061.0;17768.0
11865;2231;401;14175.0;21482.0
12793;2231;401;93522.0;116103.0
10970;2231;401;105988.0;130969.0
9287;2231;401;66679.0;84093.0
8710;2231;401;62966.0;79665.0
11100;2231;401;25653.0;35169.0
13945;2231;401;66629.0;84034.0
8194;2231;401;92497.0;114881.0
8604;2231;401;19054.0;27300.0
12017;2231;401;20599.0;29142.0
12401;2231;401;71289.0;89590.0
10480;2231;401;14175.0;21482.0
8691;2231;401;19074.0;27324.0
8467;2231;405;11061.0;17768.0
8087;2231;405;11061.0;17768.0
10390;2231;401;38274.0;50220.0
9018;2231;405;11061.0;17768.0
8467;2231;401;66820.0;84261.0
8178;2231;405;11061.0;17768.0
11438;2231;405;11061.0;17768.0
9244;2231;401;14175.0;21482.0
15110;2231;402;109091.0;134669.0
11559;2231;402;114091.0;140632.0
8629;2231;403;259180.0;313651.0
11559;2231;402;114091.0;140632.0
8087;2231;405;10739.0;17384.0
10452;2231;405;10739.0;17384.0
12072;2231;401;63789.0;80646.0
13298;2231;400;188603.0;1016217.0
11606;2231;401;174497.0;212667.0
13299;2231;401;177722.0;216512.0
9648;2231;401;55498.0;70759.0
9649;2231;405;11061.0;17768.0
10813;2231;401;19999.0;28427.0
10127;2231;401;18499.0;26638.0
8480;2231;401;2500024.0;2985856.0
9083;2231;401;71289.0;89590.0
14108;2231;401;14175.0;21482.0
8962;2231;402;30017.0;40373.0
8750;2231;401;81397.0;101644.0
8966;2231;401;14175.0;21482.0
14706;2231;401;73202.0;91871.0
10795;2231;401;63789.0;80646.0
11559;2231;402;77826.0;97386.0
11772;2231;401;96747.0;119949.0
12060;2231;401;25653.0;35169.0
9216;2231;401;77236.0;96682.0
12998;2231;401;83247.0;103850.0
9625;2231;401;116668.0;143705.0
12779;2231;401;80472.0;100541.0
11294;2231;401;71289.0;89590.0
10677;2231;401;70877.0;89099.0
8467;2231;402;117363.0;144534.0
8409;2231;403;260487.0;315209.0
9817;2231;401;18499.0;26638.0
12585;2231;401;19999.0;28427.0
8409;2231;403;260487.0;315209.0
9302;2231;401;95072.0;117951.0
10176;2231;401;73415.0;92125.0
14365;2231;405;10739.0;17384.0
10923;2231;401;14175.0;21482.0
9591;2231;401;125245.0;153933.0
11258;2231;405;11061.0;17768.0
8467;2231;402;147330.0;180269.0
10858;2231;401;96245.0;119350.0
9131;2231;401;14175.0;21482.0
12284;2231;401;93244.0;115772.0
8427;2231;401;15675.0;23271.0
8467;2231;402;114091.0;140632.0
8087;2231;402;109091.0;134669.0
12093;2231;405;10739.0;17384.0
9426;2231;401;38274.0;50220.0
8087;2231;405;11061.0;17768.0
8978;2231;401;63789.0;80646.0
8467;2231;405;11061.0;17768.0
8663;2231;405;11061.0;17768.0
11598;2231;401;28351.0;38387.0
10300;2231;401;18499.0;26638.0
13706;2231;401;73202.0;91871.0
9426;2231;401;25516.0;35006.0
8087;2231;405;11061.0;17768.0
8087;2231;405;11061.0;17768.0
8087;2231;405;11061.0;17768.0
8087;2231;405;11061.0;17768.0
8087;2231;405;11061.0;17768.0
11865;2231;401;14175.0;21482.0
9491;2231;401;14641.0;22038.0
9736;2231;401;84172.0;104953.0
8604;2231;401;19054.0;27300.0
12017;2231;401;20599.0;29142.0
8467;2231;402;117363.0;144534.0
9525;2231;401;14175.0;21482.0
10279;2231;405;10739.0;17384.0
8087;2231;402;144130.0;176453.0
9061;2231;401;15675.0;23271.0
13748;2231;401;63789.0;80646.0
10274;2231;405;10739.0;17384.0
9513;2231;401;18499.0;26638.0
11681;2231;405;11061.0;17768.0
13419;2231;401;73200.0;91869.0
12945;2231;401;15675.0;23271.0
14044;2231;401;81397.0;101644.0
8467;2231;401;71289.0;89590.0
8467;2231;402;117727.0;144968.0
13112;2231;402;119363.0;146919.0
13933;2231;401;73202.0;91871.0
8467;2231;403;269197.0;325596.0
8467;2231;403;76648.0;95981.0
8663;2231;405;18580.0;26735.0
13032;2231;401;89822.0;111691.0
9972;2231;401;90747.0;112794.0
9244;2231;401;14175.0;21482.0
9422;2231;401;63789.0;80646.0
14271;2231;401;81397.0;101644.0
9541;2231;401;116668.0;143705.0
15099;2231;401;83247.0;103850.0
12284;2231;401;71289.0;89590.0
8691;2231;401;19074.0;27324.0
12872;2231;401;54448.0;69507.0
10127;2231;401;18499.0;26638.0
11328;2231;402;114867.0;141557.0
11100;2231;401;25653.0;35169.0
8962;2231;402;30017.0;40373.0
10811;2231;401;83247.0;103850.0
8224;2231;401;71289.0;89590.0
8207;2231;401;14175.0;21482.0
12057;2231;401;71289.0;89590.0
10813;2231;401;19999.0;28427.0
11120;2231;405;11061.0;17768.0
10991;2231;401;14175.0;21482.0
8208;2231;401;20554.0;29089.0
9139;2231;401;88897.0;110588.0
11226;2231;401;14175.0;21482.0
9817;2231;401;18499.0;26638.0
9817;2231;401;14175.0;21482.0
11219;2231;405;11061.0;17768.0
8178;2231;400;75844.0;91444.0
8467;2231;402;120563.0;148350.0
8986;2231;401;78377.0;98043.0
14970;2231;401;100099.0;123946.0
14489;2231;401;68454.0;86210.0
9953;2231;401;18499.0;26638.0
10702;2231;401;71041.0;89295.0
8178;2231;400;117521.0;141144.0
14156;2231;405;11061.0;17768.0
8467;2231;400;9955.0;115147.0
9302;2231;402;120563.0;148350.0
11072;2231;401;100099.0;123946.0
12013;2231;405;11061.0;17768.0
8178;2231;400;108079.0;133463.0
8409;2231;403;-211957.0;-252760.0
8409;2231;403;-211957.0;-252760.0
8046;2231;405;11061.0;17768.0
8755;2231;402;48485.0;62396.0
11171;2231;401;63789.0;80646.0
8414;2231;401;31351.0;41965.0
8467;2231;405;11061.0;17768.0
8467;2231;405;11061.0;17768.0
12556;2231;405;11061.0;17768.0
8087;2231;405;11061.0;17768.0
8087;2231;405;11061.0;17768.0
8541;2231;401;15675.0;23271.0
8467;2231;402;144130.0;176453.0
9274;2231;402;109091.0;134669.0
8257;2231;401;63789.0;80646.0
8750;2231;402;24242.0;33487.0
10300;2231;401;18499.0;26638.0
11714;2231;401;63789.0;80646.0
14405;2231;405;18208.0;26291.0
9525;2231;401;28351.0;38387.0
8974;2231;401;63258.0;80013.0
8714;2231;401;73202.0;91871.0
12568;2231;401;93245.0;115773.0
11023;2231;401;14175.0;21482.0
12569;2231;401;153135.0;187192.0
12017;2231;401;20599.0;29142.0
8604;2231;401;19054.0;27300.0
12689;2231;401;65695.0;82919.0
9661;2231;401;61545.0;77970.0
9104;2231;405;18580.0;26735.0
11865;2231;401;14175.0;21482.0
9244;2231;401;14175.0;21482.0
10025;2231;401;12758.0;19792.0
9072;2231;401;19999.0;28427.0
9724;2231;401;14175.0;21482.0
10223;2231;401;193188.0;234955.0
12103;2231;401;275785.0;333452.0
10926;2231;401;71289.0;89590.0
10127;2231;401;18499.0;26638.0
8480;2231;401;250868.0;303738.0
12258;2231;402;30017.0;40373.0
8207;2231;401;14175.0;21482.0
9061;2231;401;15675.0;23271.0
12868;2231;405;11061.0;17768.0
8087;2231;405;11061.0;17768.0
11559;2231;405;11061.0;17768.0
8467;2231;405;11061.0;17768.0
10297;2231;401;57406.0;73035.0
8750;2231;401;63789.0;80646.0
8663;2231;405;11061.0;17768.0
8616;2231;401;88481.0;110092.0
8467;2231;405;11061.0;17768.0
12556;2231;405;11061.0;17768.0
13716;2231;401;16649.0;24432.0
10858;2231;401;90747.0;112794.0
13375;2231;401;93747.0;116371.0
8087;2231;405;11061.0;17768.0
10351;2231;401;73202.0;91871.0
8976;2231;401;55498.0;70759.0
11723;2231;401;87972.0;109485.0
12581;2231;401;14175.0;21482.0
10813;2231;401;19999.0;28427.0
13014;2231;401;14175.0;21482.0
8962;2231;402;30017.0;40373.0
8598;2231;401;90747.0;112794.0
11100;2231;401;25653.0;35169.0
13032;2231;401;71289.0;89590.0
11527;2231;401;121168.0;149071.0
8467;2231;405;11061.0;17768.0
8919;2231;401;38274.0;50220.0
8467;2231;405;11061.0;17768.0
8208;2231;401;20554.0;29089.0
8669;2231;401;14641.0;22038.0
11888;2231;401;-62328.0;-74326.0
11226;2231;401;14175.0;21482.0
8467;2231;405;11061.0;17768.0
8467;2231;405;11061.0;17768.0
8467;2231;405;11061.0;17768.0
8467;2231;405;11061.0;17768.0
8467;2231;405;11061.0;17768.0
9817;2231;401;18499.0;26638.0
9817;2231;401;14175.0;21482.0
14763;2231;401;71289.0;89590.0
8537;2231;402;24242.0;33487.0
11888;2231;401;143868.0;176141.0
14448;2231;405;10739.0;17384.0
8606;2231;401;63789.0;80646.0
8087;2231;400;9955.0;41502.0
9953;2231;401;18499.0;26638.0
12141;2231;401;47026.0;60656.0
11036;2231;401;42526.0;55290.0
9491;2231;401;14641.0;22038.0
15023;2231;401;83247.0;103850.0
13446;2231;401;70877.0;89099.0
13056;2231;401;18499.0;26638.0
14245;2231;401;63598.0;80418.0
8607;2231;401;105988.0;130969.0
15134;2231;401;105988.0;130969.0
8663;2231;405;11061.0;17768.0
8087;2231;400;9955.0;32899.0
12572;2231;405;11061.0;17768.0
10223;2231;401;73202.0;91871.0
9625;2231;401;90747.0;112794.0
8467;2231;405;11061.0;17768.0
9703;2231;401;47056.0;60693.0
14573;2231;401;65702.0;82927.0
13719;2231;401;14175.0;21482.0
14054;2231;401;83202.0;103796.0
11232;2231;401;131797.0;161746.0
11766;2231;401;63789.0;80646.0
10300;2231;401;18499.0;26638.0
14461;2231;401;18499.0;26638.0
8541;2231;401;15675.0;23271.0
9287;2231;401;66679.0;84093.0
9782;2231;405;11061.0;17768.0
8480;2231;401;200640.0;243841.0
9140;2231;401;1335654.0;1601519.0
10654;2231;401;14175.0;21482.0
12779;2231;401;102455.0;126756.0
12961;2231;401;14175.0;21482.0
8604;2231;401;19054.0;27300.0
12017;2231;401;20599.0;29142.0
9243;2231;405;10739.0;17384.0
9244;2231;401;14175.0;21482.0
9140;2231;401;-1310039.0;-1562223.0
9140;2231;401;416405.0;501141.0
12987;2231;401;15675.0;23271.0
12578;2231;401;158995.0;194180.0
10025;2231;401;12758.0;19792.0
13656;2231;401;103632.0;128159.0
8750;2231;402;106667.0;131778.0
9209;2231;401;83202.0;103796.0
9216;2231;401;72945.0;91565.0
10970;2231;401;119669.0;147283.0
13764;2231;401;16100.0;23778.0
13655;2231;405;10739.0;17384.0
10203;2231;401;63789.0;80646.0
8207;2231;401;14175.0;21482.0
9660;2231;402;116866.0;143941.0
8467;2231;405;11051.0;17756.0
8467;2231;405;11061.0;17768.0
12230;2231;401;18499.0;26638.0
8962;2231;402;30017.0;40373.0
8669;2231;401;14641.0;22038.0
10127;2231;401;18499.0;26638.0
11351;2231;401;73202.0;91871.0
14135;2231;401;14175.0;21482.0
12722;2231;401;91672.0;113897.0
11226;2231;401;14175.0;21482.0
9141;2231;401;102455.0;126756.0
9817;2231;401;14175.0;21482.0
9817;2231;401;23124.0;32153.0
9662;2231;401;80472.0;100541.0
8714;2231;401;15675.0;23271.0
14520;2231;401;204608.0;248573.0
12872;2231;401;-12428.0;-14821.0
8691;2231;401;54448.0;69507.0
10325;2231;401;71289.0;89590.0
13088;2231;405;11061.0;17768.0
8467;2231;400;9955.0;65798.0
9483;2231;401;14175.0;21482.0
11379;2231;401;24901.0;34273.0
11365;2231;401;14175.0;21482.0
8208;2231;401;20554.0;29089.0
14633;2231;401;73202.0;91871.0
8537;2231;402;24242.0;33487.0
11604;2231;401;18499.0;26638.0
13378;2231;405;11061.0;17768.0
14276;2231;401;69872.0;87901.0
9302;2231;401;536045.0;643813.0
8750;2231;401;61663.0;78111.0
14300;2231;401;92135.0;114449.0
14808;2231;401;71289.0;89590.0
9415;2231;401;14175.0;21482.0
9491;2231;401;22137.0;30977.0
9072;2231;401;15675.0;23271.0
13719;2231;401;14175.0;21482.0
13735;2231;401;18499.0;26638.0
12428;2231;401;20554.0;29089.0
10480;2231;401;14175.0;21482.0
8835;2231;402;30017.0;40373.0
8978;2231;401;14175.0;21482.0
10300;2231;401;23124.0;32153.0
13032;2231;401;115828.0;142703.0
11527;2231;402;117290.0;144447.0
12961;2231;401;14175.0;21482.0
10835;2231;401;14175.0;21482.0
9591;2231;401;-82004.0;-97790.0
8467;2231;400;9955.0;49349.0
10654;2231;401;14175.0;21482.0
8467;2231;405;11061.0;17768.0
11199;2231;405;11061.0;17768.0
13032;2231;401;109955.0;135700.0
13211;2231;401;63789.0;80646.0
10025;2231;401;12758.0;19792.0
10835;2231;401;18499.0;26638.0
15162;2231;401;14175.0;21482.0
8604;2231;401;19054.0;27300.0
12017;2231;401;20599.0;29142.0
11688;2231;401;73202.0;91871.0
8605;2231;401;14175.0;21482.0
13764;2231;401;16100.0;23778.0
14076;2231;405;11061.0;17768.0
10736;2231;402;123764.0;152167.0
13386;2231;401;63293.0;80055.0
9225;2231;401;83247.0;103850.0
13716;2231;401;18499.0;26638.0
8178;2231;400;24242.0;33487.0
11100;2231;401;25653.0;35169.0
8178;2231;400;17175.0;21481.0
10127;2231;401;18499.0;26638.0
8207;2231;401;14175.0;21482.0
8669;2231;401;14641.0;22038.0
10774;2231;400;737319.0;1578541.0
12811;2231;405;11061.0;17768.0
13215;2231;401;14175.0;21482.0
13032;2231;402;115303.0;142077.0
10681;2231;401;16649.0;24432.0
10739;2231;403;245971.0;297899.0
8541;2231;401;15675.0;23271.0
9479;2231;401;71289.0;89590.0
9061;2231;401;15675.0;23271.0
8467;2231;405;11061.0;17768.0
10264;2231;401;60954.0;77266.0
8782;2231;401;18499.0;26638.0
9817;2231;401;14175.0;21482.0
13084;2231;401;69872.0;87901.0
12581;2231;401;14175.0;21482.0
9801;2231;401;14175.0;21482.0
8467;2231;405;11061.0;17768.0
8750;2231;402;102223.0;126479.0
11365;2231;401;63789.0;80646.0
15156;2231;401;90747.0;112794.0
9302;2231;401;93245.0;115773.0
13052;2231;401;18499.0;26638.0
8208;2231;401;20554.0;29089.0
11457;2231;402;26790.0;36525.0
10271;2231;401;71289.0;89590.0
9189;2231;401;62372.0;78957.0
13005;2231;401;90647.0;112675.0
9221;2231;401;120421.0;148180.0
12098;2231;401;73202.0;91871.0
9660;2231;402;-88049.0;-105000.0
10849;2231;401;71289.0;89590.0
8978;2231;401;14175.0;21482.0
8890;2231;400;159279.0;3200995.0
9415;2231;400;113702.0;432420.0
11457;2231;400;73318.0;319800.0
8948;2231;402;106666.0;131777.0
12366;2231;401;83202.0;103796.0
21062;2231;401;78377.0;98043.0
21088;2231;401;25514.0;35003.0
10654;2231;401;38274.0;50220.0
21172;2231;401;14175.0;21482.0
17672;2231;401;60228.0;76400.0
21265;2231;401;18499.0;26638.0
8986;2231;401;78377.0;98043.0
13719;2231;401;14175.0;21482.0
20296;2231;405;11061.0;17768.0
10025;2231;401;12758.0;19792.0
22955;2231;405;11061.0;17768.0
8467;2231;405;11061.0;17768.0
18013;2231;401;76959.0;96352.0
9326;2231;402;69589.0;87563.0
21942;2231;405;10739.0;17384.0
12366;2231;401;63789.0;80646.0
10835;2231;401;18499.0;26638.0
11379;2231;401;48302.0;62178.0
8178;2231;402;136401.0;167237.0
10835;2231;401;14175.0;21482.0
12017;2231;401;20599.0;29142.0
8604;2231;401;19054.0;27300.0
8055;2231;401;88897.0;110588.0
22305;2231;401;12757.0;19791.0
26745;2231;401;88897.0;110588.0
14594;2231;401;66629.0;84034.0
16162;2231;401;117021.0;144126.0
8178;2231;401;111132.0;137103.0
10774;2231;400;-635945.0;-757366.0
8178;2231;402;24242.0;33487.0
10774;2231;400;631268.0;757365.0
12232;2231;401;71289.0;89590.0
8087;2231;405;11061.0;17768.0
8467;2231;405;11061.0;17768.0
20274;2231;405;11061.0;17768.0
22767;2231;405;11061.0;17768.0
8890;2231;400;-64558.0;-75986.0
16718;2231;401;78006.0;97600.0
8178;2231;401;101672.0;125822.0
13133;2231;401;93245.0;115773.0
8890;2231;400;94481.0;113669.0
8467;2231;400;9955.0;32553.0
11100;2231;401;25653.0;35169.0
8178;2231;402;118503.0;145893.0
8178;2231;401;71998.0;90436.0
8345;2231;401;73415.0;92125.0
8208;2231;401;20554.0;29089.0
